,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
23826,0.0,208.0,154.0,2024.0,9289.0,0.0,31.0,12.0,1658.0,202209191800,202209191900,13168.0,1658.0,208.0,13376.0,98,12
23827,0.0,208.0,127.0,1965.0,8157.0,0.0,32.0,12.0,1439.0,202209191900,202209192000,11732.0,1439.0,208.0,11940.0,98,12
23828,0.0,208.0,0.0,1918.0,7695.0,0.0,29.0,12.0,1258.0,202209192000,202209192100,10912.0,1258.0,208.0,11120.0,98,11
23829,0.0,211.0,0.0,1892.0,6834.0,0.0,29.0,11.0,1107.0,202209192100,202209192200,9873.0,1107.0,211.0,10084.0,98,11
23830,0.0,214.0,0.0,1892.0,5276.0,0.0,28.0,10.0,1019.0,202209192200,202209192300,8225.0,1019.0,214.0,8439.0,97,12
23831,0.0,211.0,0.0,1865.0,5294.0,0.0,30.0,12.0,885.0,202209192300,202209200000,8086.0,885.0,211.0,8297.0,97,11
23832,0.0,210.0,0.0,1845.0,5344.0,0.0,31.0,13.0,782.0,202209200000,202209200100,8015.0,782.0,210.0,8225.0,97,10
23833,0.0,209.0,0.0,1843.0,4834.0,0.0,31.0,12.0,791.0,202209200100,202209200200,7511.0,791.0,209.0,7720.0,97,10
23834,0.0,208.0,0.0,1844.0,4933.0,0.0,31.0,12.0,795.0,202209200200,202209200300,7615.0,795.0,208.0,7823.0,97,10
23835,0.0,209.0,10.0,1856.0,5783.0,0.0,31.0,12.0,739.0,202209200300,202209200400,8431.0,739.0,209.0,8640.0,98,9
23836,0.0,210.0,115.0,1867.0,8235.0,0.0,30.0,12.0,661.0,202209200400,202209200500,10920.0,661.0,210.0,11130.0,98,6
23837,0.0,211.0,164.0,1885.0,10602.0,0.0,38.0,13.0,557.0,202209200500,202209200600,13259.0,557.0,211.0,13470.0,98,4
23838,0.0,208.0,15.0,1924.0,11041.0,0.0,41.0,11.0,426.0,202209200600,202209200700,13458.0,426.0,208.0,13666.0,98,3
23839,0.0,211.0,11.0,1912.0,10429.0,0.0,41.0,11.0,239.0,202209200700,202209200800,12643.0,239.0,211.0,12854.0,98,2
23840,0.0,211.0,11.0,1871.0,9619.0,0.0,41.0,11.0,158.0,202209200800,202209200900,11711.0,158.0,211.0,11922.0,98,1
23841,0.0,209.0,11.0,1866.0,8742.0,0.0,41.0,11.0,147.0,202209200900,202209201000,10818.0,147.0,209.0,11027.0,98,1
23842,0.0,203.0,11.0,1858.0,8186.0,0.0,42.0,12.0,135.0,202209201000,202209201100,10244.0,135.0,203.0,10447.0,98,1
23843,0.0,208.0,12.0,1852.0,8511.0,0.0,43.0,11.0,360.0,202209201100,202209201200,10789.0,360.0,208.0,10997.0,98,3
23844,0.0,202.0,28.0,1835.0,8851.0,0.0,44.0,16.0,405.0,202209201200,202209201300,11179.0,405.0,202.0,11381.0,98,4
23845,0.0,202.0,176.0,1853.0,9449.0,0.0,42.0,12.0,199.0,202209201300,202209201400,11731.0,199.0,202.0,11933.0,98,2
23846,0.0,202.0,182.0,1860.0,10116.0,0.0,41.0,12.0,200.0,202209201400,202209201500,12411.0,200.0,202.0,12613.0,98,2
23847,0.0,205.0,184.0,1908.0,11270.0,0.0,42.0,13.0,217.0,202209201500,202209201600,13634.0,217.0,205.0,13839.0,99,2
23848,0.0,207.0,184.0,1941.0,12719.0,0.0,37.0,13.0,277.0,202209201600,202209201700,15171.0,277.0,207.0,15378.0,99,2
23849,0.0,209.0,184.0,1956.0,14353.0,0.0,35.0,12.0,357.0,202209201700,202209201800,16897.0,357.0,209.0,17106.0,99,2
23850,0.0,210.0,181.0,1940.0,14116.0,0.0,30.0,14.0,354.0,202209201800,202209201900,16635.0,354.0,210.0,16845.0,99,2
23851,0.0,209.0,178.0,1929.0,11844.0,0.0,25.0,14.0,444.0,202209201900,202209202000,14434.0,444.0,209.0,14643.0,99,3
23852,0.0,208.0,179.0,1894.0,10579.0,0.0,23.0,15.0,550.0,202209202000,202209202100,13240.0,550.0,208.0,13448.0,98,4
23853,0.0,207.0,178.0,1848.0,9172.0,0.0,41.0,15.0,678.0,202209202100,202209202200,11932.0,678.0,207.0,12139.0,98,6
23854,0.0,209.0,67.0,1797.0,7783.0,0.0,35.0,11.0,805.0,202209202200,202209202300,10498.0,805.0,209.0,10707.0,98,8
23855,0.0,208.0,24.0,1791.0,7497.0,0.0,25.0,11.0,853.0,202209202300,202209210000,10201.0,853.0,208.0,10409.0,98,8
23856,0.0,208.0,24.0,1782.0,7615.0,0.0,24.0,11.0,881.0,202209210000,202209210100,10337.0,881.0,208.0,10545.0,98,8
23857,0.0,209.0,10.0,1798.0,7555.0,0.0,25.0,11.0,992.0,202209210100,202209210200,10391.0,992.0,209.0,10600.0,98,9
23858,0.0,209.0,24.0,1795.0,7522.0,0.0,28.0,12.0,962.0,202209210200,202209210300,10343.0,962.0,209.0,10552.0,98,9
23859,0.0,210.0,28.0,1788.0,8075.0,0.0,27.0,12.0,990.0,202209210300,202209210400,10920.0,990.0,210.0,11130.0,98,9
23860,0.0,208.0,61.0,1813.0,11048.0,0.0,32.0,11.0,1056.0,202209210400,202209210500,14021.0,1056.0,208.0,14229.0,99,7
23861,0.0,207.0,62.0,1820.0,13163.0,0.0,33.0,12.0,1183.0,202209210500,202209210600,16273.0,1183.0,207.0,16480.0,99,7
23862,0.0,203.0,77.0,1833.0,13261.0,0.0,37.0,11.0,1212.0,202209210600,202209210700,16431.0,1212.0,203.0,16634.0,99,7
23863,0.0,208.0,70.0,1851.0,11343.0,0.0,38.0,11.0,1197.0,202209210700,202209210800,14510.0,1197.0,208.0,14718.0,99,8
23864,0.0,208.0,67.0,1816.0,8934.0,0.0,38.0,11.0,1212.0,202209210800,202209210900,12078.0,1212.0,208.0,12286.0,98,10
23865,0.0,208.0,62.0,1796.0,7991.0,0.0,32.0,11.0,1231.0,202209210900,202209211000,11123.0,1231.0,208.0,11331.0,98,11
23866,0.0,204.0,65.0,1798.0,7553.0,0.0,36.0,12.0,1244.0,202209211000,202209211100,10708.0,1244.0,204.0,10912.0,98,11
23867,0.0,206.0,90.0,1784.0,7479.0,0.0,37.0,12.0,1102.0,202209211100,202209211200,10504.0,1102.0,206.0,10710.0,98,10
23868,0.0,205.0,98.0,1771.0,7674.0,0.0,35.0,12.0,1080.0,202209211200,202209211300,10670.0,1080.0,205.0,10875.0,98,10
23869,0.0,207.0,98.0,1749.0,8110.0,0.0,36.0,13.0,1028.0,202209211300,202209211400,11034.0,1028.0,207.0,11241.0,98,9
23870,0.0,209.0,92.0,1765.0,8958.0,0.0,35.0,13.0,1009.0,202209211400,202209211500,11872.0,1009.0,209.0,12081.0,98,8
23871,0.0,210.0,86.0,1804.0,10280.0,0.0,34.0,14.0,997.0,202209211500,202209211600,13215.0,997.0,210.0,13425.0,98,7
23872,0.0,210.0,102.0,1863.0,12359.0,0.0,36.0,14.0,994.0,202209211600,202209211700,15368.0,994.0,210.0,15578.0,99,6
23873,0.0,211.0,96.0,1915.0,13633.0,0.0,40.0,14.0,1099.0,202209211700,202209211800,16797.0,1099.0,211.0,17008.0,99,6
23874,0.0,211.0,88.0,1896.0,12903.0,0.0,35.0,13.0,1216.0,202209211800,202209211900,16151.0,1216.0,211.0,16362.0,99,7
23875,0.0,210.0,88.0,1847.0,10719.0,0.0,35.0,13.0,1323.0,202209211900,202209212000,14025.0,1323.0,210.0,14235.0,99,9
23876,0.0,209.0,97.0,1795.0,8999.0,0.0,33.0,13.0,1351.0,202209212000,202209212100,12288.0,1351.0,209.0,12497.0,98,11
23877,0.0,207.0,87.0,1780.0,8093.0,0.0,36.0,14.0,1463.0,202209212100,202209212200,11473.0,1463.0,207.0,11680.0,98,13
23878,0.0,209.0,45.0,1754.0,7409.0,0.0,34.0,13.0,1573.0,202209212200,202209212300,10828.0,1573.0,209.0,11037.0,98,14
23879,0.0,209.0,45.0,1735.0,6999.0,0.0,31.0,12.0,1532.0,202209212300,202209220000,10354.0,1532.0,209.0,10563.0,98,15
23880,0.0,210.0,54.0,1768.0,7159.0,0.0,33.0,13.0,1484.0,202209220000,202209220100,10511.0,1484.0,210.0,10721.0,98,14
23881,0.0,209.0,62.0,1759.0,7265.0,0.0,36.0,14.0,1457.0,202209220100,202209220200,10593.0,1457.0,209.0,10802.0,98,13
23882,0.0,209.0,62.0,1759.0,7352.0,0.0,31.0,14.0,1484.0,202209220200,202209220300,10702.0,1484.0,209.0,10911.0,98,14
23883,0.0,209.0,48.0,1753.0,8352.0,0.0,31.0,14.0,1563.0,202209220300,202209220400,11761.0,1563.0,209.0,11970.0,98,13
23884,0.0,208.0,102.0,1802.0,10795.0,0.0,39.0,13.0,1661.0,202209220400,202209220500,14412.0,1661.0,208.0,14620.0,99,11
23885,0.0,209.0,267.0,1829.0,12722.0,0.0,31.0,12.0,1750.0,202209220500,202209220600,16611.0,1750.0,209.0,16820.0,99,10
23886,0.0,207.0,274.0,1810.0,12422.0,0.0,28.0,9.0,1684.0,202209220600,202209220700,16227.0,1684.0,207.0,16434.0,99,10
23887,0.0,210.0,156.0,1805.0,9994.0,0.0,32.0,13.0,1640.0,202209220700,202209220800,13640.0,1640.0,210.0,13850.0,98,12
23888,0.0,209.0,136.0,1803.0,8609.0,0.0,38.0,13.0,1554.0,202209220800,202209220900,12153.0,1554.0,209.0,12362.0,98,13
23889,0.0,207.0,135.0,1799.0,8069.0,0.0,33.0,13.0,1537.0,202209220900,202209221000,11586.0,1537.0,207.0,11793.0,98,13
23890,0.0,203.0,135.0,1781.0,7476.0,0.0,38.0,13.0,1606.0,202209221000,202209221100,11049.0,1606.0,203.0,11252.0,98,14
23891,0.0,204.0,139.0,1810.0,7284.0,0.0,35.0,14.0,1698.0,202209221100,202209221200,10980.0,1698.0,204.0,11184.0,98,15
23892,0.0,204.0,138.0,1816.0,7768.0,0.0,35.0,13.0,1750.0,202209221200,202209221300,11520.0,1750.0,204.0,11724.0,98,15
23893,0.0,205.0,133.0,1825.0,8456.0,0.0,41.0,13.0,1853.0,202209221300,202209221400,12321.0,1853.0,205.0,12526.0,98,15
23894,0.0,207.0,103.0,1841.0,9073.0,0.0,37.0,13.0,2007.0,202209221400,202209221500,13074.0,2007.0,207.0,13281.0,98,15
23895,0.0,209.0,94.0,1890.0,10546.0,0.0,32.0,13.0,2156.0,202209221500,202209221600,14731.0,2156.0,209.0,14940.0,99,14
23896,0.0,211.0,94.0,1922.0,11437.0,0.0,35.0,13.0,2205.0,202209221600,202209221700,15706.0,2205.0,211.0,15917.0,99,14
23897,0.0,211.0,93.0,1946.0,11583.0,0.0,38.0,13.0,2226.0,202209221700,202209221800,15899.0,2226.0,211.0,16110.0,99,14
23898,0.0,211.0,93.0,1980.0,10721.0,0.0,36.0,15.0,2156.0,202209221800,202209221900,15001.0,2156.0,211.0,15212.0,99,14
23899,0.0,209.0,94.0,1985.0,9990.0,0.0,29.0,16.0,2102.0,202209221900,202209222000,14216.0,2102.0,209.0,14425.0,99,15
23900,0.0,206.0,95.0,1988.0,9742.0,0.0,30.0,18.0,2025.0,202209222000,202209222100,13898.0,2025.0,206.0,14104.0,99,14
23901,0.0,205.0,103.0,2023.0,8996.0,0.0,28.0,18.0,1968.0,202209222100,202209222200,13136.0,1968.0,205.0,13341.0,98,15
23902,0.0,207.0,79.0,2037.0,7710.0,0.0,25.0,14.0,2020.0,202209222200,202209222300,11885.0,2020.0,207.0,12092.0,98,17
23903,0.0,207.0,82.0,2063.0,7164.0,0.0,27.0,15.0,2082.0,202209222300,202209230000,11433.0,2082.0,207.0,11640.0,98,18
23904,0.0,207.0,82.0,2095.0,7168.0,0.0,28.0,15.0,1885.0,202209230000,202209230100,11273.0,1885.0,207.0,11480.0,98,16
23905,0.0,207.0,81.0,2118.0,6986.0,0.0,29.0,14.0,1730.0,202209230100,202209230200,10958.0,1730.0,207.0,11165.0,98,15
23906,0.0,207.0,82.0,2159.0,7093.0,0.0,30.0,15.0,1577.0,202209230200,202209230300,10956.0,1577.0,207.0,11163.0,98,14
23907,0.0,208.0,73.0,2195.0,8187.0,0.0,38.0,15.0,1340.0,202209230300,202209230400,11848.0,1340.0,208.0,12056.0,98,11
23908,0.0,208.0,159.0,2203.0,9874.0,0.0,28.0,14.0,1418.0,202209230400,202209230500,13696.0,1418.0,208.0,13904.0,99,10
23909,0.0,209.0,264.0,2248.0,11471.0,0.0,26.0,15.0,1246.0,202209230500,202209230600,15270.0,1246.0,209.0,15479.0,99,8
23910,0.0,205.0,289.0,2271.0,12082.0,0.0,26.0,14.0,1028.0,202209230600,202209230700,15710.0,1028.0,205.0,15915.0,99,6
23911,0.0,207.0,158.0,2274.0,11512.0,0.0,26.0,13.0,927.0,202209230700,202209230800,14910.0,927.0,207.0,15117.0,99,6
23912,0.0,208.0,136.0,2262.0,10591.0,0.0,26.0,14.0,849.0,202209230800,202209230900,13878.0,849.0,208.0,14086.0,99,6
23913,0.0,208.0,135.0,2258.0,9860.0,0.0,29.0,15.0,836.0,202209230900,202209231000,13133.0,836.0,208.0,13341.0,98,6
23914,0.0,203.0,133.0,2233.0,9344.0,0.0,37.0,16.0,811.0,202209231000,202209231100,12574.0,811.0,203.0,12777.0,98,6
23915,0.0,204.0,132.0,2206.0,8843.0,0.0,31.0,16.0,797.0,202209231100,202209231200,12025.0,797.0,204.0,12229.0,98,7
23916,0.0,203.0,133.0,2216.0,8936.0,0.0,29.0,15.0,821.0,202209231200,202209231300,12150.0,821.0,203.0,12353.0,98,7
23917,0.0,206.0,132.0,2220.0,9212.0,0.0,28.0,13.0,858.0,202209231300,202209231400,12463.0,858.0,206.0,12669.0,98,7
23918,0.0,209.0,135.0,2216.0,10262.0,0.0,29.0,14.0,874.0,202209231400,202209231500,13530.0,874.0,209.0,13739.0,98,6
23919,0.0,210.0,165.0,2240.0,10765.0,0.0,29.0,16.0,878.0,202209231500,202209231600,14093.0,878.0,210.0,14303.0,99,6
23920,0.0,212.0,280.0,2244.0,11511.0,0.0,28.0,16.0,943.0,202209231600,202209231700,15022.0,943.0,212.0,15234.0,99,6
23921,0.0,211.0,271.0,2262.0,11979.0,0.0,29.0,17.0,921.0,202209231700,202209231800,15479.0,921.0,211.0,15690.0,99,6
23922,0.0,211.0,269.0,2243.0,11190.0,0.0,27.0,17.0,944.0,202209231800,202209231900,14690.0,944.0,211.0,14901.0,99,6
23923,0.0,210.0,272.0,2241.0,10246.0,0.0,26.0,17.0,968.0,202209231900,202209232000,13770.0,968.0,210.0,13980.0,98,7
23924,0.0,210.0,253.0,2211.0,10095.0,0.0,26.0,17.0,885.0,202209232000,202209232100,13487.0,885.0,210.0,13697.0,98,6
23925,0.0,211.0,196.0,2196.0,9183.0,0.0,25.0,15.0,795.0,202209232100,202209232200,12410.0,795.0,211.0,12621.0,98,6
23926,0.0,210.0,202.0,2201.0,8760.0,0.0,27.0,13.0,716.0,202209232200,202209232300,11919.0,716.0,210.0,12129.0,98,6
23927,0.0,210.0,200.0,2169.0,8203.0,0.0,28.0,13.0,758.0,202209232300,202209240000,11371.0,758.0,210.0,11581.0,98,7
23928,0.0,211.0,82.0,2148.0,7615.0,0.0,27.0,14.0,734.0,202209240000,202209240100,10620.0,734.0,211.0,10831.0,98,7
23929,0.0,211.0,48.0,2145.0,7552.0,0.0,29.0,14.0,717.0,202209240100,202209240200,10505.0,717.0,211.0,10716.0,98,7
23930,0.0,211.0,48.0,2135.0,7363.0,0.0,29.0,14.0,707.0,202209240200,202209240300,10296.0,707.0,211.0,10507.0,98,7
23931,0.0,210.0,156.0,2149.0,7488.0,0.0,28.0,14.0,721.0,202209240300,202209240400,10556.0,721.0,210.0,10766.0,98,7
23932,0.0,212.0,192.0,2167.0,8190.0,0.0,28.0,15.0,766.0,202209240400,202209240500,11358.0,766.0,212.0,11570.0,98,7
23933,0.0,208.0,231.0,2158.0,9527.0,0.0,28.0,16.0,769.0,202209240500,202209240600,12729.0,769.0,208.0,12937.0,98,6
23934,0.0,208.0,233.0,2162.0,10364.0,0.0,29.0,17.0,714.0,202209240600,202209240700,13519.0,714.0,208.0,13727.0,98,5
23935,0.0,211.0,235.0,2183.0,10489.0,0.0,28.0,18.0,666.0,202209240700,202209240800,13619.0,666.0,211.0,13830.0,98,5
23936,0.0,212.0,228.0,2185.0,10354.0,0.0,29.0,18.0,506.0,202209240800,202209240900,13320.0,506.0,212.0,13532.0,98,4
23937,0.0,213.0,223.0,2173.0,9588.0,0.0,28.0,18.0,456.0,202209240900,202209241000,12486.0,456.0,213.0,12699.0,98,4
23938,0.0,212.0,200.0,2161.0,8232.0,0.0,28.0,18.0,478.0,202209241000,202209241100,11117.0,478.0,212.0,11329.0,98,4
23939,0.0,211.0,174.0,2160.0,7820.0,0.0,29.0,18.0,500.0,202209241100,202209241200,10701.0,500.0,211.0,10912.0,98,5
23940,0.0,208.0,175.0,2129.0,7966.0,0.0,31.0,18.0,553.0,202209241200,202209241300,10872.0,553.0,208.0,11080.0,98,5
23941,0.0,210.0,228.0,2124.0,8564.0,0.0,30.0,21.0,744.0,202209241300,202209241400,11711.0,744.0,210.0,11921.0,98,6
23942,0.0,214.0,233.0,2129.0,9769.0,0.0,29.0,20.0,797.0,202209241400,202209241500,12977.0,797.0,214.0,13191.0,98,6
23943,0.0,215.0,204.0,2136.0,11192.0,0.0,30.0,18.0,853.0,202209241500,202209241600,14433.0,853.0,215.0,14648.0,99,6
23944,0.0,218.0,84.0,2162.0,12245.0,0.0,28.0,18.0,816.0,202209241600,202209241700,15353.0,816.0,218.0,15571.0,99,5
23945,0.0,218.0,177.0,2197.0,12527.0,0.0,29.0,19.0,922.0,202209241700,202209241800,15871.0,922.0,218.0,16089.0,99,6
23946,0.0,217.0,148.0,2200.0,12334.0,0.0,30.0,19.0,839.0,202209241800,202209241900,15570.0,839.0,217.0,15787.0,99,5
23947,0.0,217.0,192.0,2185.0,11358.0,0.0,29.0,19.0,700.0,202209241900,202209242000,14483.0,700.0,217.0,14700.0,99,5
23948,0.0,217.0,103.0,2123.0,9871.0,0.0,29.0,19.0,626.0,202209242000,202209242100,12771.0,626.0,217.0,12988.0,98,5
23949,0.0,217.0,99.0,2091.0,8509.0,0.0,30.0,19.0,521.0,202209242100,202209242200,11269.0,521.0,217.0,11486.0,98,5
23950,0.0,216.0,54.0,2115.0,8017.0,0.0,32.0,18.0,534.0,202209242200,202209242300,10770.0,534.0,216.0,10986.0,98,5
23951,0.0,213.0,54.0,2094.0,7491.0,0.0,29.0,18.0,390.0,202209242300,202209250000,10076.0,390.0,213.0,10289.0,98,4
23952,0.0,211.0,54.0,2080.0,7131.0,0.0,30.0,18.0,477.0,202209250000,202209250100,9790.0,477.0,211.0,10001.0,98,5
23953,0.0,208.0,45.0,2055.0,7215.0,0.0,30.0,21.0,419.0,202209250100,202209250200,9785.0,419.0,208.0,9993.0,98,4
23954,0.0,208.0,52.0,2037.0,7262.0,0.0,30.0,23.0,435.0,202209250200,202209250300,9839.0,435.0,208.0,10047.0,98,4
23955,0.0,207.0,45.0,2028.0,7158.0,0.0,28.0,22.0,618.0,202209250300,202209250400,9899.0,618.0,207.0,10106.0,98,6
23956,0.0,205.0,52.0,2021.0,7117.0,0.0,29.0,21.0,793.0,202209250400,202209250500,10033.0,793.0,205.0,10238.0,98,8
23957,0.0,204.0,49.0,2027.0,6759.0,0.0,26.0,24.0,1089.0,202209250500,202209250600,9974.0,1089.0,204.0,10178.0,98,11
23958,0.0,202.0,33.0,2025.0,6992.0,0.0,27.0,24.0,1207.0,202209250600,202209250700,10308.0,1207.0,202.0,10510.0,98,11
23959,0.0,202.0,21.0,2026.0,7562.0,0.0,29.0,24.0,1200.0,202209250700,202209250800,10862.0,1200.0,202.0,11064.0,98,11
23960,0.0,202.0,20.0,2021.0,7485.0,0.0,29.0,24.0,1191.0,202209250800,202209250900,10770.0,1191.0,202.0,10972.0,98,11
23961,0.0,201.0,20.0,2035.0,7498.0,0.0,28.0,22.0,1317.0,202209250900,202209251000,10920.0,1317.0,201.0,11121.0,98,12
23962,0.0,201.0,20.0,2061.0,6645.0,0.0,28.0,23.0,1552.0,202209251000,202209251100,10329.0,1552.0,201.0,10530.0,98,15
23963,0.0,201.0,20.0,2057.0,6261.0,0.0,28.0,21.0,1789.0,202209251100,202209251200,10176.0,1789.0,201.0,10377.0,98,17
23964,0.0,202.0,20.0,2046.0,5797.0,0.0,30.0,20.0,2089.0,202209251200,202209251300,10002.0,2089.0,202.0,10204.0,98,20
23965,0.0,203.0,20.0,2078.0,5842.0,0.0,30.0,20.0,2087.0,202209251300,202209251400,10077.0,2087.0,203.0,10280.0,98,20
23966,0.0,207.0,20.0,2078.0,6790.0,0.0,31.0,24.0,2004.0,202209251400,202209251500,10947.0,2004.0,207.0,11154.0,98,18
23967,0.0,211.0,13.0,2118.0,8185.0,0.0,29.0,22.0,2082.0,202209251500,202209251600,12449.0,2082.0,211.0,12660.0,98,16
23968,0.0,213.0,11.0,2147.0,8924.0,0.0,28.0,17.0,2288.0,202209251600,202209251700,13415.0,2288.0,213.0,13628.0,98,17
23969,0.0,214.0,11.0,2189.0,9811.0,0.0,28.0,16.0,2492.0,202209251700,202209251800,14547.0,2492.0,214.0,14761.0,99,17
23970,0.0,213.0,11.0,2201.0,10225.0,0.0,26.0,17.0,2673.0,202209251800,202209251900,15153.0,2673.0,213.0,15366.0,99,17
23971,0.0,206.0,11.0,2217.0,9339.0,0.0,29.0,18.0,2848.0,202209251900,202209252000,14462.0,2848.0,206.0,14668.0,99,19
23972,0.0,206.0,11.0,2215.0,7305.0,0.0,28.0,18.0,3028.0,202209252000,202209252100,12605.0,3028.0,206.0,12811.0,98,24
23973,0.0,211.0,11.0,2241.0,5831.0,0.0,27.0,18.0,2963.0,202209252100,202209252200,11091.0,2963.0,211.0,11302.0,98,26
23974,0.0,202.0,10.0,2276.0,4756.0,0.0,29.0,17.0,3235.0,202209252200,202209252300,10323.0,3235.0,202.0,10525.0,98,31
23975,0.0,201.0,10.0,2288.0,4535.0,0.0,29.0,15.0,3486.0,202209252300,202209260000,10363.0,3486.0,201.0,10564.0,98,33
23976,0.0,202.0,10.0,2310.0,4406.0,0.0,27.0,15.0,3563.0,202209260000,202209260100,10331.0,3563.0,202.0,10533.0,98,34
23977,0.0,201.0,10.0,2352.0,4402.0,0.0,29.0,15.0,3454.0,202209260100,202209260200,10262.0,3454.0,201.0,10463.0,98,33
23978,0.0,201.0,10.0,2382.0,4467.0,0.0,33.0,15.0,3103.0,202209260200,202209260300,10010.0,3103.0,201.0,10211.0,98,30
23979,0.0,203.0,10.0,2394.0,4928.0,0.0,32.0,15.0,2744.0,202209260300,202209260400,10123.0,2744.0,203.0,10326.0,98,27
23980,0.0,203.0,11.0,2446.0,6009.0,0.0,34.0,15.0,2457.0,202209260400,202209260500,10972.0,2457.0,203.0,11175.0,98,22
23981,0.0,203.0,59.0,2542.0,7708.0,0.0,29.0,15.0,2138.0,202209260500,202209260600,12491.0,2138.0,203.0,12694.0,98,17
23982,0.0,203.0,63.0,2566.0,7921.0,0.0,28.0,15.0,1713.0,202209260600,202209260700,12306.0,1713.0,203.0,12509.0,98,14
23983,0.0,203.0,66.0,2549.0,7516.0,0.0,39.0,15.0,1684.0,202209260700,202209260800,11869.0,1684.0,203.0,12072.0,98,14
23984,0.0,203.0,64.0,2586.0,7279.0,0.0,28.0,15.0,1672.0,202209260800,202209260900,11644.0,1672.0,203.0,11847.0,98,14
23985,0.0,202.0,64.0,2583.0,6593.0,0.0,28.0,15.0,1701.0,202209260900,202209261000,10984.0,1701.0,202.0,11186.0,98,15
23986,0.0,184.0,65.0,2591.0,6317.0,0.0,31.0,14.0,1998.0,202209261000,202209261100,11016.0,1998.0,184.0,11200.0,98,18
23987,0.0,185.0,65.0,2575.0,6244.0,0.0,38.0,15.0,1830.0,202209261100,202209261200,10767.0,1830.0,185.0,10952.0,98,17
23988,0.0,186.0,65.0,2634.0,5899.0,0.0,32.0,18.0,2275.0,202209261200,202209261300,10923.0,2275.0,186.0,11109.0,98,20
23989,0.0,183.0,66.0,2654.0,6132.0,0.0,30.0,17.0,2404.0,202209261300,202209261400,11303.0,2404.0,183.0,11486.0,98,21
23990,0.0,184.0,24.0,2663.0,6647.0,0.0,30.0,18.0,2486.0,202209261400,202209261500,11868.0,2486.0,184.0,12052.0,98,21
23991,0.0,185.0,21.0,2674.0,6954.0,0.0,29.0,15.0,2521.0,202209261500,202209261600,12214.0,2521.0,185.0,12399.0,99,20
23992,0.0,186.0,25.0,2697.0,7042.0,0.0,30.0,15.0,2571.0,202209261600,202209261700,12380.0,2571.0,186.0,12566.0,99,20
23993,0.0,186.0,26.0,2680.0,7621.0,0.0,31.0,14.0,2567.0,202209261700,202209261800,12939.0,2567.0,186.0,13125.0,99,20
23994,0.0,186.0,25.0,2685.0,7045.0,0.0,29.0,18.0,2625.0,202209261800,202209261900,12427.0,2625.0,186.0,12613.0,99,21
23995,0.0,186.0,25.0,2687.0,6664.0,0.0,28.0,20.0,2745.0,202209261900,202209262000,12169.0,2745.0,186.0,12355.0,98,22
23996,0.0,186.0,22.0,2678.0,6493.0,0.0,29.0,20.0,2772.0,202209262000,202209262100,12014.0,2772.0,186.0,12200.0,98,23
23997,0.0,186.0,21.0,2634.0,5724.0,0.0,28.0,19.0,2972.0,202209262100,202209262200,11398.0,2972.0,186.0,11584.0,98,26
23998,0.0,192.0,2.0,2588.0,5072.0,0.0,26.0,19.0,2971.0,202209262200,202209262300,10678.0,2971.0,192.0,10870.0,98,27
23999,0.0,189.0,0.0,2583.0,4743.0,0.0,30.0,20.0,2770.0,202209262300,202209270000,10146.0,2770.0,189.0,10335.0,98,27
24000,0.0,187.0,0.0,2580.0,4763.0,0.0,30.0,21.0,2601.0,202209270000,202209270100,9995.0,2601.0,187.0,10182.0,98,26
24001,0.0,187.0,0.0,2594.0,4854.0,0.0,30.0,20.0,2524.0,202209270100,202209270200,10022.0,2524.0,187.0,10209.0,98,25
24002,0.0,187.0,0.0,2598.0,4995.0,0.0,29.0,21.0,2526.0,202209270200,202209270300,10169.0,2526.0,187.0,10356.0,98,24
24003,0.0,189.0,0.0,2630.0,5682.0,0.0,31.0,21.0,2543.0,202209270300,202209270400,10907.0,2543.0,189.0,11096.0,98,23
24004,0.0,190.0,1.0,2735.0,6912.0,0.0,30.0,20.0,2581.0,202209270400,202209270500,12279.0,2581.0,190.0,12469.0,98,21
24005,0.0,191.0,1.0,2841.0,8054.0,0.0,26.0,19.0,2533.0,202209270500,202209270600,13474.0,2533.0,191.0,13665.0,99,19
24006,0.0,186.0,1.0,2869.0,8203.0,0.0,27.0,18.0,2451.0,202209270600,202209270700,13569.0,2451.0,186.0,13755.0,99,18
24007,0.0,185.0,1.0,2838.0,8170.0,0.0,40.0,18.0,2320.0,202209270700,202209270800,13387.0,2320.0,185.0,13572.0,99,17
24008,0.0,186.0,1.0,2860.0,8196.0,0.0,40.0,18.0,2207.0,202209270800,202209270900,13322.0,2207.0,186.0,13508.0,99,16
24009,0.0,186.0,1.0,2858.0,8210.0,0.0,38.0,18.0,2206.0,202209270900,202209271000,13331.0,2206.0,186.0,13517.0,99,16
24010,0.0,140.0,14.0,2834.0,8228.0,0.0,31.0,18.0,2171.0,202209271000,202209271100,13296.0,2171.0,140.0,13436.0,99,16
24011,0.0,145.0,21.0,2849.0,7831.0,0.0,30.0,18.0,2201.0,202209271100,202209271200,12950.0,2201.0,145.0,13095.0,99,17
24012,0.0,188.0,22.0,2884.0,7671.0,0.0,31.0,18.0,2235.0,202209271200,202209271300,12861.0,2235.0,188.0,13049.0,99,17
