,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS,Wind_per,Solar_per,Nuclear_per,Hydroelectricity_per,Geothermal_per,Natural Gas_per,Petroleum_per,Coal_per
6062,47.0,437.0,156.0,57.0,52.0,202009091400,202009091500,255.0,52.0,494.0,749.0,34,7,6,0,0,20,0,58,0,0
6063,47.0,442.0,20.0,57.0,53.0,202009091500,202009091600,120.0,53.0,499.0,619.0,19,9,8,0,0,3,0,71,0,0
6064,47.0,448.0,27.0,58.0,52.0,202009091600,202009091700,126.0,52.0,506.0,632.0,20,8,8,0,0,4,0,70,0,0
6065,47.0,451.0,140.0,58.0,52.0,202009091700,202009091800,239.0,52.0,509.0,748.0,32,7,6,0,0,18,0,60,0,0
6066,47.0,348.0,92.0,58.0,52.0,202009091800,202009091900,191.0,52.0,406.0,597.0,32,9,8,0,0,15,0,58,0,0
6067,47.0,197.0,2.0,58.0,52.0,202009091900,202009092000,101.0,52.0,255.0,356.0,28,15,14,0,0,0,0,55,0,0
6068,47.0,183.0,0.0,58.0,50.0,202009092000,202009092100,97.0,50.0,241.0,338.0,29,15,14,0,0,0,0,54,0,0
6069,47.0,180.0,0.0,57.0,42.0,202009092100,202009092200,89.0,42.0,237.0,326.0,27,13,12,0,0,0,0,55,0,0
6070,47.0,182.0,0.0,57.0,37.0,202009092200,202009092300,84.0,37.0,239.0,323.0,26,11,11,0,0,0,0,56,0,0
6071,46.0,182.0,0.0,57.0,37.0,202009092300,202009100000,83.0,37.0,239.0,322.0,26,11,11,0,0,0,0,56,0,0
6072,46.0,181.0,0.0,57.0,37.0,202009100000,202009100100,83.0,37.0,238.0,321.0,26,12,11,0,0,0,0,56,0,0
6073,46.0,183.0,0.0,57.0,40.0,202009100100,202009100200,86.0,40.0,240.0,326.0,26,12,12,0,0,0,0,56,0,0
6074,46.0,192.0,0.0,57.0,41.0,202009100200,202009100300,87.0,41.0,249.0,336.0,26,12,12,0,0,0,0,57,0,0
6075,47.0,217.0,0.0,57.0,43.0,202009100300,202009100400,90.0,43.0,274.0,364.0,25,12,11,0,0,0,0,59,0,0
6076,47.0,265.0,176.0,57.0,45.0,202009100400,202009100500,268.0,45.0,322.0,590.0,45,8,7,0,0,29,0,44,0,0
6077,47.0,302.0,243.0,57.0,46.0,202009100500,202009100600,336.0,46.0,359.0,695.0,48,7,6,0,0,34,0,43,0,0
6078,47.0,333.0,295.0,57.0,43.0,202009100600,202009100700,385.0,43.0,390.0,775.0,50,6,5,0,0,38,0,42,0,0
6079,46.0,417.0,123.0,57.0,46.0,202009100700,202009100800,215.0,46.0,474.0,689.0,31,7,6,0,0,17,0,60,0,0
6080,46.0,421.0,92.0,57.0,43.0,202009100800,202009100900,181.0,43.0,478.0,659.0,27,7,6,0,0,13,0,63,0,0
6081,46.0,402.0,98.0,57.0,42.0,202009100900,202009101000,186.0,42.0,459.0,645.0,29,7,6,0,0,15,0,62,0,0
6082,46.0,422.0,0.0,57.0,40.0,202009101000,202009101100,86.0,40.0,479.0,565.0,15,7,7,0,0,0,0,74,0,0
6083,47.0,431.0,5.0,57.0,38.0,202009101100,202009101200,90.0,38.0,488.0,578.0,16,7,6,0,0,0,0,74,0,0
6084,46.0,432.0,0.0,56.0,38.0,202009101200,202009101300,84.0,38.0,488.0,572.0,15,7,6,0,0,0,0,75,0,0
6085,46.0,431.0,0.0,56.0,35.0,202009101300,202009101400,81.0,35.0,487.0,568.0,14,6,6,0,0,0,0,75,0,0
6086,46.0,431.0,0.0,56.0,34.0,202009101400,202009101500,80.0,34.0,487.0,567.0,14,6,5,0,0,0,0,76,0,0
6087,46.0,433.0,236.0,57.0,29.0,202009101500,202009101600,311.0,29.0,490.0,801.0,39,4,3,0,0,29,0,54,0,0
6088,47.0,437.0,683.0,57.0,26.0,202009101600,202009101700,756.0,26.0,494.0,1250.0,60,2,2,0,0,54,0,34,0,0
6089,47.0,436.0,811.0,58.0,24.0,202009101700,202009101800,882.0,24.0,494.0,1376.0,64,2,1,0,0,58,0,31,0,0
6090,47.0,434.0,734.0,58.0,21.0,202009101800,202009101900,802.0,21.0,492.0,1294.0,62,2,1,0,0,56,0,33,0,0
6091,47.0,422.0,313.0,58.0,10.0,202009101900,202009102000,370.0,10.0,480.0,850.0,44,1,1,0,0,36,0,49,0,0
6092,48.0,420.0,153.0,58.0,8.0,202009102000,202009102100,209.0,8.0,478.0,687.0,30,1,1,0,0,22,0,61,0,0
6093,47.0,324.0,106.0,58.0,5.0,202009102100,202009102200,158.0,5.0,382.0,540.0,29,1,0,0,0,19,0,60,0,0
6094,47.0,289.0,47.0,58.0,5.0,202009102200,202009102300,99.0,5.0,347.0,446.0,22,1,1,0,0,10,0,64,0,0
6095,47.0,192.0,0.0,57.0,2.0,202009102300,202009110000,49.0,2.0,249.0,298.0,16,1,0,0,0,0,0,64,0,0
6096,47.0,192.0,0.0,57.0,2.0,202009110000,202009110100,49.0,2.0,249.0,298.0,16,1,0,0,0,0,0,64,0,0
6097,47.0,192.0,0.0,58.0,1.0,202009110100,202009110200,48.0,1.0,250.0,298.0,16,0,0,0,0,0,0,64,0,0
6098,47.0,195.0,0.0,58.0,2.0,202009110200,202009110300,49.0,2.0,253.0,302.0,16,1,0,0,0,0,0,64,0,0
6099,48.0,206.0,172.0,58.0,3.0,202009110300,202009110400,223.0,3.0,264.0,487.0,46,1,0,0,0,35,0,42,0,0
6100,48.0,209.0,456.0,58.0,3.0,202009110400,202009110500,507.0,3.0,267.0,774.0,66,0,0,0,0,58,0,27,0,0
6101,48.0,302.0,842.0,58.0,3.0,202009110500,202009110600,893.0,3.0,360.0,1253.0,71,0,0,0,0,67,0,24,0,0
6102,47.0,354.0,805.0,58.0,3.0,202009110600,202009110700,855.0,3.0,412.0,1267.0,67,0,0,0,0,63,0,27,0,0
6103,47.0,425.0,712.0,57.0,10.0,202009110700,202009110800,769.0,10.0,482.0,1251.0,61,1,0,0,0,56,0,33,0,0
6104,46.0,432.0,624.0,56.0,14.0,202009110800,202009110900,684.0,14.0,488.0,1172.0,58,1,1,0,0,53,0,36,0,0
6105,46.0,436.0,624.0,56.0,21.0,202009110900,202009111000,691.0,21.0,492.0,1183.0,58,2,1,0,0,52,0,36,0,0
6106,45.0,426.0,439.0,56.0,17.0,202009111000,202009111100,501.0,17.0,482.0,983.0,51,2,1,0,0,44,0,43,0,0
6107,45.0,424.0,427.0,56.0,20.0,202009111100,202009111200,492.0,20.0,480.0,972.0,51,2,2,0,0,43,0,43,0,0
6108,46.0,423.0,122.0,56.0,20.0,202009111200,202009111300,188.0,20.0,479.0,667.0,28,3,2,0,0,18,0,63,0,0
6109,46.0,422.0,113.0,56.0,24.0,202009111300,202009111400,183.0,24.0,478.0,661.0,28,4,3,0,0,17,0,63,0,0
6110,46.0,419.0,202.0,57.0,17.0,202009111400,202009111500,265.0,17.0,476.0,741.0,36,2,2,0,0,27,0,56,0,0
6111,46.0,305.0,278.0,57.0,13.0,202009111500,202009111600,337.0,13.0,362.0,699.0,48,2,1,0,0,39,0,43,0,0
6112,47.0,303.0,511.0,57.0,14.0,202009111600,202009111700,572.0,14.0,360.0,932.0,61,2,1,0,0,54,0,32,0,0
6113,47.0,207.0,611.0,58.0,12.0,202009111700,202009111800,670.0,12.0,265.0,935.0,72,1,1,0,0,65,0,22,0,0
6114,48.0,131.0,570.0,58.0,9.0,202009111800,202009111900,627.0,9.0,189.0,816.0,77,1,1,0,0,69,0,16,0,0
6115,48.0,53.0,327.0,58.0,8.0,202009111900,202009112000,383.0,8.0,111.0,494.0,78,2,1,0,0,66,0,10,0,0
6116,48.0,53.0,142.0,58.0,9.0,202009112000,202009112100,199.0,9.0,111.0,310.0,64,3,2,0,0,45,0,17,0,0
6117,47.0,46.0,140.0,58.0,7.0,202009112100,202009112200,194.0,7.0,104.0,298.0,65,2,2,0,0,46,0,15,0,0
6118,47.0,33.0,33.0,57.0,10.0,202009112200,202009112300,90.0,10.0,90.0,180.0,50,6,5,0,0,18,0,18,0,0
6119,46.0,33.0,16.0,57.0,9.0,202009112300,202009120000,71.0,9.0,90.0,161.0,44,6,5,0,0,9,0,20,0,0
6120,47.0,33.0,0.0,57.0,5.0,202009120000,202009120100,52.0,5.0,90.0,142.0,37,4,3,0,0,0,0,23,0,0
6121,47.0,33.0,0.0,58.0,8.0,202009120100,202009120200,55.0,8.0,91.0,146.0,38,5,5,0,0,0,0,22,0,0
6122,48.0,48.0,0.0,58.0,10.0,202009120200,202009120300,58.0,10.0,106.0,164.0,35,6,6,0,0,0,0,29,0,0
6123,48.0,49.0,0.0,59.0,13.0,202009120300,202009120400,61.0,13.0,108.0,169.0,36,8,7,0,0,0,0,28,0,0
6124,48.0,49.0,0.0,59.0,15.0,202009120400,202009120500,63.0,15.0,108.0,171.0,37,9,8,0,0,0,0,28,0,0
6125,48.0,49.0,89.0,58.0,16.0,202009120500,202009120600,153.0,16.0,107.0,260.0,59,6,6,0,0,34,0,18,0,0
6126,47.0,57.0,206.0,58.0,16.0,202009120600,202009120700,269.0,16.0,115.0,384.0,70,4,4,0,0,53,0,14,0,0
6127,47.0,0.0,255.0,57.0,21.0,202009120700,202009120800,323.0,21.0,57.0,380.0,85,6,5,0,0,67,0,0,0,0
6128,46.0,14.0,110.0,57.0,29.0,202009120800,202009120900,185.0,29.0,71.0,256.0,72,11,11,0,0,42,0,5,0,0
6129,46.0,31.0,45.0,56.0,40.0,202009120900,202009121000,131.0,40.0,87.0,218.0,60,18,18,0,0,20,0,14,0,0
6130,45.0,32.0,0.0,56.0,43.0,202009121000,202009121100,88.0,43.0,88.0,176.0,50,24,24,0,0,0,0,18,0,0
6131,45.0,31.0,0.0,56.0,46.0,202009121100,202009121200,91.0,46.0,87.0,178.0,51,26,25,0,0,0,0,17,0,0
6132,47.0,33.0,0.0,57.0,49.0,202009121200,202009121300,96.0,49.0,90.0,186.0,52,26,26,0,0,0,0,17,0,0
6133,47.0,50.0,0.0,57.0,52.0,202009121300,202009121400,99.0,52.0,107.0,206.0,48,25,25,0,0,0,0,24,0,0
6134,47.0,64.0,0.0,57.0,52.0,202009121400,202009121500,99.0,52.0,121.0,220.0,45,24,23,0,0,0,0,29,0,0
6135,47.0,65.0,0.0,57.0,41.0,202009121500,202009121600,88.0,41.0,122.0,210.0,42,20,19,0,0,0,0,30,0,0
6136,47.0,65.0,17.0,58.0,40.0,202009121600,202009121700,104.0,40.0,123.0,227.0,46,18,17,0,0,7,0,28,0,0
6137,47.0,65.0,0.0,58.0,48.0,202009121700,202009121800,95.0,48.0,123.0,218.0,44,22,22,0,0,0,0,29,0,0
6138,48.0,64.0,0.0,58.0,51.0,202009121800,202009121900,99.0,51.0,122.0,221.0,45,23,23,0,0,0,0,28,0,0
6139,48.0,52.0,3.0,58.0,52.0,202009121900,202009122000,103.0,52.0,110.0,213.0,48,24,24,0,0,1,0,24,0,0
6140,47.0,30.0,9.0,58.0,49.0,202009122000,202009122100,105.0,49.0,88.0,193.0,54,25,25,0,0,4,0,15,0,0
6141,47.0,1.0,30.0,57.0,46.0,202009122100,202009122200,123.0,46.0,58.0,181.0,68,25,25,0,0,16,0,0,0,0
6142,47.0,0.0,1.0,57.0,41.0,202009122200,202009122300,89.0,41.0,57.0,146.0,61,28,28,0,0,0,0,0,0,0
6143,46.0,0.0,0.0,56.0,39.0,202009122300,202009130000,85.0,39.0,56.0,141.0,60,28,27,0,0,0,0,0,0,0
6144,46.0,0.0,31.0,56.0,39.0,202009130000,202009130100,116.0,39.0,56.0,172.0,67,23,22,0,0,18,0,0,0,0
6145,47.0,0.0,1.0,57.0,43.0,202009130100,202009130200,91.0,43.0,57.0,148.0,61,29,29,0,0,0,0,0,0,0
6146,47.0,0.0,28.0,57.0,42.0,202009130200,202009130300,117.0,42.0,57.0,174.0,67,24,24,0,0,16,0,0,0,0
6147,47.0,0.0,49.0,58.0,39.0,202009130300,202009130400,135.0,39.0,58.0,193.0,70,20,20,0,0,25,0,0,0,0
6148,48.0,0.0,0.0,58.0,39.0,202009130400,202009130500,87.0,39.0,58.0,145.0,60,27,26,0,0,0,0,0,0,0
6149,48.0,0.0,0.0,58.0,41.0,202009130500,202009130600,89.0,41.0,58.0,147.0,61,28,27,0,0,0,0,0,0,0
6150,47.0,0.0,0.0,58.0,41.0,202009130600,202009130700,88.0,41.0,58.0,146.0,60,28,28,0,0,0,0,0,0,0
6151,47.0,0.0,0.0,58.0,44.0,202009130700,202009130800,91.0,44.0,58.0,149.0,61,30,29,0,0,0,0,0,0,0
6152,47.0,0.0,0.0,58.0,45.0,202009130800,202009130900,92.0,45.0,58.0,150.0,61,30,30,0,0,0,0,0,0,0
6153,47.0,0.0,0.0,58.0,50.0,202009130900,202009131000,97.0,50.0,58.0,155.0,63,32,32,0,0,0,0,0,0,0
6154,47.0,0.0,0.0,58.0,49.0,202009131000,202009131100,96.0,49.0,58.0,154.0,62,32,31,0,0,0,0,0,0,0
6155,47.0,0.0,0.0,58.0,48.0,202009131100,202009131200,95.0,48.0,58.0,153.0,62,31,31,0,0,0,0,0,0,0
6156,47.0,0.0,0.0,58.0,47.0,202009131200,202009131300,94.0,47.0,58.0,152.0,62,31,30,0,0,0,0,0,0,0
6157,47.0,0.0,0.0,58.0,47.0,202009131300,202009131400,94.0,47.0,58.0,152.0,62,31,30,0,0,0,0,0,0,0
6158,47.0,0.0,55.0,58.0,44.0,202009131400,202009131500,146.0,44.0,58.0,204.0,72,22,21,0,0,26,0,0,0,0
6159,48.0,0.0,56.0,58.0,43.0,202009131500,202009131600,147.0,43.0,58.0,205.0,72,21,20,0,0,27,0,0,0,0
6160,48.0,0.0,142.0,58.0,45.0,202009131600,202009131700,235.0,45.0,58.0,293.0,80,15,15,0,0,48,0,0,0,0
6161,48.0,0.0,295.0,58.0,47.0,202009131700,202009131800,390.0,47.0,58.0,448.0,87,10,10,0,0,65,0,0,0,0
6162,48.0,0.0,324.0,58.0,47.0,202009131800,202009131900,419.0,47.0,58.0,477.0,88,10,9,0,0,67,0,0,0,0
6163,47.0,0.0,13.0,58.0,47.0,202009131900,202009132000,107.0,47.0,58.0,165.0,65,28,28,0,0,7,0,0,0,0
6164,47.0,0.0,0.0,58.0,45.0,202009132000,202009132100,92.0,45.0,58.0,150.0,61,30,30,0,0,0,0,0,0,0
6165,47.0,0.0,0.0,57.0,42.0,202009132100,202009132200,89.0,42.0,57.0,146.0,61,29,28,0,0,0,0,0,0,0
6166,46.0,0.0,0.0,57.0,42.0,202009132200,202009132300,88.0,42.0,57.0,145.0,61,29,28,0,0,0,0,0,0,0
6167,46.0,0.0,0.0,56.0,40.0,202009132300,202009140000,86.0,40.0,56.0,142.0,61,28,28,0,0,0,0,0,0,0
6168,46.0,0.0,0.0,56.0,38.0,202009140000,202009140100,84.0,38.0,56.0,140.0,60,27,27,0,0,0,0,0,0,0
6169,46.0,3.0,0.0,57.0,34.0,202009140100,202009140200,80.0,34.0,60.0,140.0,57,24,24,0,0,0,0,2,0,0
6170,46.0,29.0,0.0,57.0,37.0,202009140200,202009140300,83.0,37.0,86.0,169.0,49,22,21,0,0,0,0,17,0,0
6171,47.0,57.0,50.0,57.0,30.0,202009140300,202009140400,127.0,30.0,114.0,241.0,53,12,12,0,0,20,0,23,0,0
6172,47.0,125.0,173.0,57.0,27.0,202009140400,202009140500,247.0,27.0,182.0,429.0,58,6,6,0,0,40,0,29,0,0
6173,47.0,212.0,350.0,58.0,24.0,202009140500,202009140600,421.0,24.0,270.0,691.0,61,3,3,0,0,50,0,30,0,0
6174,47.0,408.0,275.0,58.0,25.0,202009140600,202009140700,347.0,25.0,466.0,813.0,43,3,3,0,0,33,0,50,0,0
6175,47.0,435.0,201.0,58.0,20.0,202009140700,202009140800,268.0,20.0,493.0,761.0,35,3,2,0,0,26,0,57,0,0
6176,47.0,436.0,199.0,58.0,17.0,202009140800,202009140900,263.0,17.0,494.0,757.0,35,2,2,0,0,26,0,57,0,0
6177,47.0,438.0,199.0,58.0,19.0,202009140900,202009141000,265.0,19.0,496.0,761.0,35,2,2,0,0,26,0,57,0,0
6178,47.0,437.0,169.0,58.0,19.0,202009141000,202009141100,235.0,19.0,495.0,730.0,32,3,2,0,0,23,0,59,0,0
6179,47.0,435.0,169.0,58.0,20.0,202009141100,202009141200,236.0,20.0,493.0,729.0,32,3,2,0,0,23,0,59,0,0
6180,45.0,430.0,190.0,55.0,16.0,202009141200,202009141300,251.0,16.0,485.0,736.0,34,2,2,0,0,25,0,58,0,0
6181,45.0,440.0,306.0,55.0,12.0,202009141300,202009141400,363.0,12.0,495.0,858.0,42,1,1,0,0,35,0,51,0,0
6182,45.0,456.0,495.0,56.0,11.0,202009141400,202009141500,551.0,11.0,512.0,1063.0,52,1,1,0,0,46,0,42,0,0
6183,45.0,456.0,527.0,56.0,10.0,202009141500,202009141600,582.0,10.0,512.0,1094.0,53,1,0,0,0,48,0,41,0,0
6184,46.0,457.0,720.0,56.0,12.0,202009141600,202009141700,778.0,12.0,513.0,1291.0,60,1,0,0,0,55,0,35,0,0
6185,46.0,456.0,843.0,56.0,12.0,202009141700,202009141800,901.0,12.0,512.0,1413.0,64,1,0,0,0,59,0,32,0,0
6186,46.0,428.0,477.0,56.0,11.0,202009141800,202009141900,534.0,11.0,484.0,1018.0,52,1,1,0,0,46,0,42,0,0
6187,46.0,375.0,68.0,56.0,11.0,202009141900,202009142000,125.0,11.0,431.0,556.0,22,2,1,0,0,12,0,67,0,0
6188,44.0,318.0,67.0,54.0,10.0,202009142000,202009142100,121.0,10.0,372.0,493.0,25,2,2,0,0,13,0,64,0,0
6189,45.0,306.0,50.0,56.0,7.0,202009142100,202009142200,102.0,7.0,362.0,464.0,22,2,1,0,0,10,0,65,0,0
6190,45.0,203.0,1.0,55.0,5.0,202009142200,202009142300,51.0,5.0,258.0,309.0,17,2,1,0,0,0,0,65,0,0
6191,44.0,202.0,0.0,54.0,4.0,202009142300,202009150000,48.0,4.0,256.0,304.0,16,1,1,0,0,0,0,66,0,0
6192,45.0,204.0,0.0,54.0,4.0,202009150000,202009150100,49.0,4.0,258.0,307.0,16,1,1,0,0,0,0,66,0,0
6193,45.0,204.0,0.0,54.0,4.0,202009150100,202009150200,49.0,4.0,258.0,307.0,16,1,1,0,0,0,0,66,0,0
6194,45.0,203.0,0.0,55.0,5.0,202009150200,202009150300,50.0,5.0,258.0,308.0,16,2,1,0,0,0,0,65,0,0
6195,45.0,224.0,1.0,55.0,3.0,202009150300,202009150400,49.0,3.0,279.0,328.0,15,1,0,0,0,0,0,68,0,0
6196,45.0,348.0,349.0,56.0,6.0,202009150400,202009150500,400.0,6.0,404.0,804.0,50,1,0,0,0,43,0,43,0,0
6197,45.0,455.0,490.0,56.0,5.0,202009150500,202009150600,540.0,5.0,511.0,1051.0,51,0,0,0,0,46,0,43,0,0
6198,45.0,458.0,553.0,56.0,2.0,202009150600,202009150700,600.0,2.0,514.0,1114.0,54,0,0,0,0,49,0,41,0,0
6199,45.0,463.0,462.0,56.0,3.0,202009150700,202009150800,510.0,3.0,519.0,1029.0,50,0,0,0,0,44,0,44,0,0
6200,45.0,459.0,429.0,56.0,5.0,202009150800,202009150900,479.0,5.0,515.0,994.0,48,1,0,0,0,43,0,46,0,0
6201,45.0,466.0,422.0,56.0,6.0,202009150900,202009151000,473.0,6.0,522.0,995.0,48,1,0,0,0,42,0,46,0,0
6202,45.0,460.0,395.0,56.0,4.0,202009151000,202009151100,444.0,4.0,516.0,960.0,46,0,0,0,0,41,0,47,0,0
6203,45.0,460.0,354.0,56.0,4.0,202009151100,202009151200,403.0,4.0,516.0,919.0,44,0,0,0,0,38,0,50,0,0
6204,43.0,460.0,179.0,52.0,4.0,202009151200,202009151300,226.0,4.0,512.0,738.0,31,1,0,0,0,24,0,62,0,0
6205,43.0,458.0,364.0,52.0,3.0,202009151300,202009151400,410.0,3.0,510.0,920.0,45,0,0,0,0,39,0,49,0,0
6206,43.0,458.0,584.0,52.0,2.0,202009151400,202009151500,629.0,2.0,510.0,1139.0,55,0,0,0,0,51,0,40,0,0
6207,47.0,458.0,658.0,57.0,2.0,202009151500,202009151600,707.0,2.0,515.0,1222.0,58,0,0,0,0,53,0,37,0,0
6208,46.0,459.0,738.0,57.0,1.0,202009151600,202009151700,785.0,1.0,516.0,1301.0,60,0,0,0,0,56,0,35,0,0
6209,47.0,459.0,738.0,57.0,1.0,202009151700,202009151800,786.0,1.0,516.0,1302.0,60,0,0,0,0,56,0,35,0,0
6210,44.0,460.0,758.0,54.0,3.0,202009151800,202009151900,805.0,3.0,514.0,1319.0,61,0,0,0,0,57,0,34,0,0
6211,47.0,446.0,448.0,57.0,2.0,202009151900,202009152000,497.0,2.0,503.0,1000.0,50,0,0,0,0,44,0,44,0,0
6212,45.0,363.0,194.0,54.0,5.0,202009152000,202009152100,244.0,5.0,417.0,661.0,37,1,0,0,0,29,0,54,0,0
6213,44.0,314.0,91.0,54.0,7.0,202009152100,202009152200,142.0,7.0,368.0,510.0,28,1,1,0,0,17,0,61,0,0
6214,44.0,219.0,0.0,54.0,10.0,202009152200,202009152300,54.0,10.0,273.0,327.0,17,3,3,0,0,0,0,66,0,0
6215,43.0,218.0,0.0,53.0,11.0,202009152300,202009160000,54.0,11.0,271.0,325.0,17,3,3,0,0,0,0,67,0,0
6216,43.0,219.0,0.0,53.0,12.0,202009160000,202009160100,55.0,12.0,272.0,327.0,17,4,3,0,0,0,0,66,0,0
